,ID,label
242,242,3
243,243,1
244,244,5
245,245,6
246,246,7
247,247,6
248,248,6
249,249,2
250,250,0
251,251,2
252,252,0
253,253,5
254,254,0
255,255,7
256,256,0
257,257,7
258,258,2
259,259,9
260,260,2
261,261,0
262,262,5
263,263,1
264,264,4
265,265,6
266,266,9
267,267,2
268,268,7
269,269,1
270,270,7
271,271,7
272,272,0
273,273,1
274,274,4
275,275,2
276,276,1
277,277,1
278,278,7
279,279,4
280,280,8
281,281,0
282,282,7
283,283,9
284,284,4
285,285,6
286,286,3
287,287,4
288,288,6
289,289,6
290,290,7
291,291,9
292,292,3
293,293,7
294,294,3
295,295,7
296,296,5
297,297,1
298,298,3
299,299,5
300,300,5
301,301,3
302,302,1
303,303,2
304,304,0
305,305,3
306,306,7
307,307,0
308,308,4
309,309,5
310,310,3
311,311,8
312,312,4
313,313,5
314,314,8
315,315,1
316,316,7
317,317,1
318,318,2
319,319,6
320,320,6
321,321,9
322,322,2
323,323,3
324,324,9
325,325,9
326,326,7
327,327,4
328,328,4
329,329,1
330,330,1
331,331,2
332,332,7
333,333,1
334,334,7
335,335,6
336,336,8
337,337,7
338,338,2
339,339,0
340,340,9
341,341,8
342,342,2
343,343,9
344,344,2
345,345,0
346,346,2
347,347,9
348,348,1
349,349,2
350,350,8
351,351,5
352,352,0
353,353,0
354,354,5
355,355,6
356,356,2
357,357,4
358,358,4
359,359,1
360,360,2
361,361,5
362,362,5
363,363,9
364,364,6
365,365,8
366,366,0
367,367,3
368,368,4
369,369,8
370,370,1
371,371,7
372,372,2
373,373,2
374,374,8
375,375,8
376,376,1
377,377,7
378,378,0
379,379,2
380,380,4
381,381,3
382,382,5
383,383,4
384,384,1
385,385,3
386,386,8
387,387,2
388,388,0
389,389,1
390,390,6
391,391,9
392,392,3
393,393,2
394,394,1
395,395,1
396,396,6
397,397,1
398,398,5
399,399,9
400,400,5
401,401,7
402,402,8
403,403,7
404,404,4
405,405,5
406,406,0
407,407,4
408,408,1
409,409,1
410,410,6
411,411,4
412,412,5
413,413,1
414,414,8
415,415,5
416,416,4
417,417,2
418,418,5
419,419,4
420,420,0
421,421,5
422,422,5
423,423,0
424,424,0
425,425,3
426,426,9
427,427,6
428,428,4
429,429,1
430,430,4
431,431,1
432,432,6
433,433,5
434,434,1
435,435,5
436,436,7
437,437,6
438,438,7
439,439,6
440,440,2
441,441,6
442,442,7
443,443,4
444,444,5
445,445,7
446,446,2
447,447,9
448,448,7
449,449,3
450,450,6
451,451,6
452,452,5
453,453,6
454,454,7
455,455,1
456,456,4
457,457,5
458,458,9
459,459,6
460,460,4
461,461,7
462,462,2
463,463,7
464,464,2
465,465,7
466,466,1
467,467,1
468,468,8
469,469,0
470,470,3
471,471,3
472,472,9
473,473,9
474,474,9
475,475,9
476,476,5
477,477,2
478,478,8
479,479,9
480,480,7
481,481,2
482,482,5
483,483,9
484,484,8
485,485,0
486,486,7
487,487,3
488,488,8
489,489,3
490,490,5
491,491,1
492,492,8
493,493,9
494,494,9
495,495,1
496,496,0
497,497,7
498,498,8
499,499,0
500,500,1
501,501,8
502,502,1
503,503,7
504,504,3
505,505,6
506,506,9
507,507,5
508,508,9
509,509,3
510,510,1
511,511,3
512,512,0
513,513,1
514,514,7
515,515,1
516,516,8
517,517,3
518,518,4
519,519,5
520,520,6
521,521,6
522,522,9
523,523,4
524,524,4
525,525,0
526,526,7
527,527,2
528,528,3
529,529,4
530,530,1
531,531,2
532,532,4
533,533,1
534,534,7
535,535,2
536,536,4
537,537,9
538,538,0
539,539,8
540,540,5
541,541,0
542,542,8
543,543,5
544,544,9
545,545,5
546,546,8
547,547,1
548,548,2
549,549,8
550,550,3
551,551,4
552,552,6
553,553,8
554,554,5
555,555,1
556,556,7
557,557,0
558,558,7
559,559,9
560,560,7
561,561,2
562,562,4
563,563,8
564,564,8
565,565,9
566,566,8
567,567,2
568,568,3
569,569,9
570,570,4
571,571,8
572,572,5
573,573,1
574,574,4
575,575,3
576,576,0
577,577,6
578,578,3
579,579,5
580,580,3
581,581,9
582,582,3
583,583,4
584,584,8
585,585,1
586,586,3
587,587,0
588,588,2
589,589,8
590,590,3
591,591,3
592,592,5
593,593,9
594,594,1
595,595,1
596,596,8
597,597,4
598,598,7
599,599,2
600,600,8
601,601,1
602,602,3
603,603,1
604,604,9
605,605,8
606,606,8
607,607,6
608,608,6
609,609,2
610,610,5
611,611,0
612,612,9
613,613,0
614,614,9
615,615,6
616,616,2
617,617,2
618,618,4
619,619,8
620,620,8
621,621,8
622,622,4
623,623,9
624,624,2
625,625,8
626,626,4
627,627,2
628,628,6
629,629,0
630,630,9
631,631,2
632,632,8
633,633,8
634,634,5
635,635,9
636,636,0
637,637,9
638,638,5
639,639,1
640,640,5
641,641,4
642,642,7
643,643,3
644,644,6
645,645,9
646,646,9
647,647,7
648,648,3
649,649,6
650,650,4
651,651,2
652,652,7
653,653,0
654,654,9
655,655,9
656,656,5
657,657,2
658,658,6
659,659,9
660,660,6
661,661,0
662,662,7
663,663,6
664,664,2
665,665,9
666,666,4
667,667,4
668,668,4
669,669,8
670,670,5
671,671,1
672,672,8
673,673,0
674,674,4
675,675,4
676,676,1
677,677,6
678,678,9
679,679,9
680,680,7
681,681,7
682,682,1
683,683,1
684,684,8
685,685,1
686,686,9
687,687,5
688,688,2
689,689,3
690,690,9
691,691,0
692,692,0
693,693,2
694,694,2
695,695,7
696,696,4
697,697,3
698,698,5
699,699,0
700,700,1
701,701,2
702,702,5
703,703,4
704,704,4
705,705,4
706,706,9
707,707,6
708,708,9
709,709,6
710,710,6
711,711,6
712,712,9
713,713,0
714,714,2
715,715,8
716,716,1
717,717,6
718,718,1
719,719,9
720,720,9
721,721,9
722,722,5
723,723,2
724,724,6
725,725,3
726,726,4
727,727,5
728,728,7
729,729,8
730,730,4
731,731,6
732,732,7
733,733,5
734,734,2
735,735,9
736,736,5
737,737,9
738,738,6
739,739,3
740,740,7
741,741,9
742,742,3
743,743,1
744,744,7
745,745,1
746,746,5
747,747,8
748,748,8
749,749,9
750,750,5
751,751,2
752,752,4
753,753,4
754,754,1
755,755,0
756,756,4
757,757,9
758,758,4
759,759,2
760,760,9
761,761,5
762,762,4
763,763,3
764,764,7
765,765,9
766,766,4
767,767,0
768,768,4
769,769,4
770,770,4
771,771,6
772,772,3
773,773,6
774,774,2
775,775,6
776,776,3
777,777,3
778,778,0
779,779,8
780,780,4
781,781,5
782,782,2
783,783,2
784,784,3
785,785,6
786,786,5
787,787,4
788,788,6
789,789,2
790,790,0
791,791,7
792,792,5
793,793,9
794,794,7
795,795,8
796,796,2
797,797,6
798,798,1
799,799,9
800,800,9
801,801,4
802,802,5
803,803,9
804,804,3
805,805,3
806,806,1
807,807,2
808,808,9
809,809,0
810,810,1
811,811,0
812,812,1
813,813,7
814,814,1
815,815,7
816,816,3
817,817,5
818,818,5
819,819,0
820,820,0
821,821,7
822,822,1
823,823,6
824,824,7
825,825,8
826,826,7
827,827,8
828,828,2
829,829,1
830,830,4
831,831,1
832,832,0
833,833,3
834,834,2
835,835,9
836,836,8
837,837,2
838,838,1
839,839,0
840,840,0
841,841,2
842,842,8
843,843,9
844,844,8
845,845,6
846,846,2
847,847,5
848,848,0
849,849,7
850,850,7
851,851,6
852,852,8
853,853,9
854,854,8
855,855,8
856,856,1
857,857,1
858,858,3
859,859,1
860,860,1
861,861,3
862,862,2
863,863,0
864,864,1
865,865,8
866,866,1
867,867,6
868,868,4
869,869,4
870,870,9
871,871,8
872,872,1
873,873,0
874,874,6
875,875,1
876,876,0
877,877,4
878,878,7
879,879,3
880,880,7
881,881,2
882,882,4
883,883,2
884,884,8
885,885,7
886,886,5
887,887,4
888,888,3
889,889,8
890,890,2
891,891,3
892,892,1
893,893,5
894,894,3
895,895,8
896,896,3
897,897,5
898,898,8
899,899,8
900,900,3
901,901,7
902,902,6
903,903,7
904,904,4
905,905,0
906,906,7
907,907,1
908,908,1
909,909,3
910,910,9
911,911,7
912,912,1
913,913,7
914,914,6
915,915,2
916,916,0
917,917,1
918,918,1
919,919,9
920,920,5
921,921,1
922,922,4
923,923,2
924,924,0
925,925,0
926,926,9
927,927,8
928,928,9
929,929,2
930,930,9
931,931,2
932,932,0
933,933,6
934,934,0
935,935,6
936,936,4
937,937,9
938,938,8
939,939,6
940,940,3
941,941,0
942,942,3
943,943,5
944,944,8
945,945,9
946,946,9
947,947,1
948,948,6
949,949,2
950,950,6
951,951,4
952,952,2
953,953,8
954,954,3
955,955,8
956,956,0
957,957,3
958,958,8
959,959,8
960,960,3
961,961,1
962,962,9
963,963,7
964,964,1
965,965,1
966,966,6
967,967,7
968,968,5
969,969,4
970,970,8
971,971,7
972,972,4
973,973,7
974,974,8
975,975,7
976,976,0
977,977,0
978,978,0
979,979,8
980,980,8
981,981,5
982,982,5
983,983,8
984,984,3
985,985,2
986,986,3
987,987,0
988,988,1
989,989,3
990,990,7
991,991,4
992,992,6
993,993,2
994,994,3
995,995,3
996,996,8
997,997,0
998,998,8
999,999,7
1000,1000,9
1001,1001,4
1002,1002,5
1003,1003,6
1004,1004,8
1005,1005,0
1006,1006,0
1007,1007,1
1008,1008,2
1009,1009,0
1010,1010,4
1011,1011,4
1012,1012,9
1013,1013,4
1014,1014,2
1015,1015,9
1016,1016,3
1017,1017,5
1018,1018,6
1019,1019,9
1020,1020,2
1021,1021,0
1022,1022,2
1023,1023,2
1024,1024,9
1025,1025,5
1026,1026,8
1027,1027,9
1028,1028,5
1029,1029,2
1030,1030,3
1031,1031,2
1032,1032,0
1033,1033,8
1034,1034,3
1035,1035,1
1036,1036,0
1037,1037,3
1038,1038,6
1039,1039,7
1040,1040,2
1041,1041,2
1042,1042,3
1043,1043,9
1044,1044,7
1045,1045,3
1046,1046,4
1047,1047,9
1048,1048,1
1049,1049,4
1050,1050,1
1051,1051,4
1052,1052,1
1053,1053,3
1054,1054,6
1055,1055,8
1056,1056,7
1057,1057,9
1058,1058,9
1059,1059,6
1060,1060,0
1061,1061,4
1062,1062,3
1063,1063,4
1064,1064,4
1065,1065,1
1066,1066,1
1067,1067,2
1068,1068,2
1069,1069,1
1070,1070,4
1071,1071,0
1072,1072,6
1073,1073,0
1074,1074,3
1075,1075,1
1076,1076,5
1077,1077,2
1078,1078,8
1079,1079,1
1080,1080,6
1081,1081,4
1082,1082,1
1083,1083,5
1084,1084,0
1085,1085,5
1086,1086,9
1087,1087,7
1088,1088,2
1089,1089,9
1090,1090,8
1091,1091,0
1092,1092,0
1093,1093,4
1094,1094,4
1095,1095,2
1096,1096,2
1097,1097,6
1098,1098,9
1099,1099,0
1100,1100,6
1101,1101,2
1102,1102,7
1103,1103,7
1104,1104,6
1105,1105,2
1106,1106,4
1107,1107,6
1108,1108,8
1109,1109,6
1110,1110,5
1111,1111,9
1112,1112,3
1113,1113,0
1114,1114,0
1115,1115,8
1116,1116,2
1117,1117,1
1118,1118,0
1119,1119,7
1120,1120,5
1121,1121,3
1122,1122,3
1123,1123,9
1124,1124,2
1125,1125,9
1126,1126,2
1127,1127,9
1128,1128,5
1129,1129,6
1130,1130,2
1131,1131,3
1132,1132,3
1133,1133,1
1134,1134,8
1135,1135,8
1136,1136,8
1137,1137,3
1138,1138,7
1139,1139,8
1140,1140,3
1141,1141,5
1142,1142,4
1143,1143,9
1144,1144,1
1145,1145,3
1146,1146,0
1147,1147,1
1148,1148,7
1149,1149,5
1150,1150,8
1151,1151,1
1152,1152,1
1153,1153,8
1154,1154,1
1155,1155,2
1156,1156,8
1157,1157,9
1158,1158,8
1159,1159,3
1160,1160,6
1161,1161,9
1162,1162,6
1163,1163,7
1164,1164,1
1165,1165,3
1166,1166,6
1167,1167,6
1168,1168,7
1169,1169,1
1170,1170,2
1171,1171,6
1172,1172,7
1173,1173,5
1174,1174,4
1175,1175,2
1176,1176,8
1177,1177,1
1178,1178,8
1179,1179,1
1180,1180,0
1181,1181,0
1182,1182,2
1183,1183,6
1184,1184,1
1185,1185,4
1186,1186,4
1187,1187,8
1188,1188,2
1189,1189,2
1190,1190,0
1191,1191,9
1192,1192,2
1193,1193,8
1194,1194,5
1195,1195,4
1196,1196,9
1197,1197,9
1198,1198,3
1199,1199,1
1200,1200,0
1201,1201,3
1202,1202,4
1203,1203,5
1204,1204,3
1205,1205,6
1206,1206,6
1207,1207,2
1208,1208,5
1209,1209,6
1210,1210,2
1211,1211,5
1212,1212,5
1213,1213,1
1214,1214,3
1215,1215,1
1216,1216,9
1217,1217,3
1218,1218,5
1219,1219,6
1220,1220,0
1221,1221,7
1222,1222,7
1223,1223,3
1224,1224,1
1225,1225,7
1226,1226,0
1227,1227,1
1228,1228,3
1229,1229,7
1230,1230,5
1231,1231,1
1232,1232,2
1233,1233,7
1234,1234,3
1235,1235,3
1236,1236,9
1237,1237,6
1238,1238,7
1239,1239,3
1240,1240,6
1241,1241,5
1242,1242,7
1243,1243,4
1244,1244,6
1245,1245,0
1246,1246,2
1247,1247,2
1248,1248,9
1249,1249,4
1250,1250,2
1251,1251,3
1252,1252,6
1253,1253,7
1254,1254,6
1255,1255,8
1256,1256,3
1257,1257,7
1258,1258,9
1259,1259,1
1260,1260,3
1261,1261,9
1262,1262,0
1263,1263,6
1264,1264,9
1265,1265,0
1266,1266,4
1267,1267,9
1268,1268,0
1269,1269,3
1270,1270,4
1271,1271,5
1272,1272,2
1273,1273,1
1274,1274,5
1275,1275,4
1276,1276,7
1277,1277,4
1278,1278,5
1279,1279,5
1280,1280,0
1281,1281,8
1282,1282,7
1283,1283,2
1284,1284,3
1285,1285,1
1286,1286,2
1287,1287,5
1288,1288,0
1289,1289,3
1290,1290,5
1291,1291,5
1292,1292,7
1293,1293,5
1294,1294,5
1295,1295,4
1296,1296,5
1297,1297,5
1298,1298,9
1299,1299,0
1300,1300,2
1301,1301,0
1302,1302,8
1303,1303,8
1304,1304,1
1305,1305,4
1306,1306,2
1307,1307,2
1308,1308,1
1309,1309,3
1310,1310,6
1311,1311,3
1312,1312,1
1313,1313,7
1314,1314,3
1315,1315,8
1316,1316,7
1317,1317,1
1318,1318,9
1319,1319,8
1320,1320,3
1321,1321,9
1322,1322,1
1323,1323,2
1324,1324,6
1325,1325,4
1326,1326,6
1327,1327,1
1328,1328,9
1329,1329,7
1330,1330,9
1331,1331,8
1332,1332,4
1333,1333,0
1334,1334,3
1335,1335,6
1336,1336,9
1337,1337,6
1338,1338,1
1339,1339,5
1340,1340,7
1341,1341,1
1342,1342,1
1343,1343,9
1344,1344,4
1345,1345,4
1346,1346,7
1347,1347,9
1348,1348,2
1349,1349,8
1350,1350,0
1351,1351,9
1352,1352,5
1353,1353,5
1354,1354,4
1355,1355,0
1356,1356,3
1357,1357,3
1358,1358,8
1359,1359,5
1360,1360,4
1361,1361,8
1362,1362,6
1363,1363,2
1364,1364,8
1365,1365,2
1366,1366,6
1367,1367,0
1368,1368,6
1369,1369,8
1370,1370,8
1371,1371,4
1372,1372,7
1373,1373,5
1374,1374,5
1375,1375,0
1376,1376,8
1377,1377,3
1378,1378,8
1379,1379,8
1380,1380,4
1381,1381,1
1382,1382,6
1383,1383,1
1384,1384,0
1385,1385,1
1386,1386,4
1387,1387,2
1388,1388,9
1389,1389,2
1390,1390,4
1391,1391,4
1392,1392,3
1393,1393,3
1394,1394,2
1395,1395,7
1396,1396,2
1397,1397,6
1398,1398,8
1399,1399,0
1400,1400,5
1401,1401,9
1402,1402,2
1403,1403,0
1404,1404,7
1405,1405,4
1406,1406,0
1407,1407,4
1408,1408,0
1409,1409,1
1410,1410,3
1411,1411,7
1412,1412,3
1413,1413,9
1414,1414,9
1415,1415,0
1416,1416,4
1417,1417,0
1418,1418,5
1419,1419,9
1420,1420,5
1421,1421,4
1422,1422,3
1423,1423,2
1424,1424,8
1425,1425,3
1426,1426,7
1427,1427,6
1428,1428,9
1429,1429,5
1430,1430,7
1431,1431,8
1432,1432,8
1433,1433,0
1434,1434,4
1435,1435,7
1436,1436,2
1437,1437,6
1438,1438,4
1439,1439,4
1440,1440,4
1441,1441,1
1442,1442,2
1443,1443,5
1444,1444,6
1445,1445,8
1446,1446,0
1447,1447,0
1448,1448,5
1449,1449,3
1450,1450,8
1451,1451,8
1452,1452,1
1453,1453,1
1454,1454,1
1455,1455,6
1456,1456,9
1457,1457,6
1458,1458,7
1459,1459,6
1460,1460,9
1461,1461,8
1462,1462,8
1463,1463,6
1464,1464,8
1465,1465,0
1466,1466,7
1467,1467,8
1468,1468,7
1469,1469,8
1470,1470,0
1471,1471,3
1472,1472,9
1473,1473,7
1474,1474,6
1475,1475,9
1476,1476,5
1477,1477,0
1478,1478,2
1479,1479,8
1480,1480,2
1481,1481,6
1482,1482,6
1483,1483,1
1484,1484,3
1485,1485,1
1486,1486,4
1487,1487,4
1488,1488,6
1489,1489,0
1490,1490,6
1491,1491,8
1492,1492,7
1493,1493,1
1494,1494,9
1495,1495,0
1496,1496,9
1497,1497,7
1498,1498,6
1499,1499,4
1500,1500,7
1501,1501,5
1502,1502,7
1503,1503,0
1504,1504,7
1505,1505,6
1506,1506,0
1507,1507,5
1508,1508,6
1509,1509,7
1510,1510,2
1511,1511,2
1512,1512,1
1513,1513,4
1514,1514,7
1515,1515,7
1516,1516,0
1517,1517,3
1518,1518,8
1519,1519,9
1520,1520,5
1521,1521,9
1522,1522,7
1523,1523,2
1524,1524,9
1525,1525,8
1526,1526,9
1527,1527,8
1528,1528,0
1529,1529,6
1530,1530,4
1531,1531,8
1532,1532,1
1533,1533,7
1534,1534,6
1535,1535,9
1536,1536,4
1537,1537,3
1538,1538,1
1539,1539,1
1540,1540,5
1541,1541,0
1542,1542,1
1543,1543,6
1544,1544,0
1545,1545,2
1546,1546,4
1547,1547,0
1548,1548,1
1549,1549,5
1550,1550,8
1551,1551,8
1552,1552,5
1553,1553,9
1554,1554,6
1555,1555,9
1556,1556,9
1557,1557,3
1558,1558,0
1559,1559,0
1560,1560,6
1561,1561,8
1562,1562,2
1563,1563,7
1564,1564,6
1565,1565,5
1566,1566,1
1567,1567,9
1568,1568,1
1569,1569,9
1570,1570,6
1571,1571,9
1572,1572,9
1573,1573,2
1574,1574,9
1575,1575,7
1576,1576,0
1577,1577,8
1578,1578,9
1579,1579,2
1580,1580,1
1581,1581,0
1582,1582,0
1583,1583,0
1584,1584,3
1585,1585,1
1586,1586,6
1587,1587,2
1588,1588,0
1589,1589,9
1590,1590,7
1591,1591,5
1592,1592,4
1593,1593,3
1594,1594,1
1595,1595,9
1596,1596,3
1597,1597,2
1598,1598,3
1599,1599,3
1600,1600,2
1601,1601,7
1602,1602,5
1603,1603,8
1604,1604,4
1605,1605,3
1606,1606,9
1607,1607,7
1608,1608,0
1609,1609,0
1610,1610,4
1611,1611,2
1612,1612,9
1613,1613,7
1614,1614,5
1615,1615,7
1616,1616,7
1617,1617,6
1618,1618,5
1619,1619,4
1620,1620,3
1621,1621,8
1622,1622,8
1623,1623,5
1624,1624,9
1625,1625,3
1626,1626,2
1627,1627,4
1628,1628,4
1629,1629,3
1630,1630,4
1631,1631,8
1632,1632,3
1633,1633,9
1634,1634,7
1635,1635,8
1636,1636,2
1637,1637,7
1638,1638,2
1639,1639,9
1640,1640,2
1641,1641,3
1642,1642,7
1643,1643,6
1644,1644,7
1645,1645,9
1646,1646,8
1647,1647,4
1648,1648,8
1649,1649,1
1650,1650,9
1651,1651,2
1652,1652,0
1653,1653,0
1654,1654,7
1655,1655,3
1656,1656,8
1657,1657,7
1658,1658,2
1659,1659,4
1660,1660,7
1661,1661,4
1662,1662,8
1663,1663,3
1664,1664,8
1665,1665,3
1666,1666,7
1667,1667,7
1668,1668,4
1669,1669,2
1670,1670,5
1671,1671,6
1672,1672,8
1673,1673,5
1674,1674,9
1675,1675,9
1676,1676,4
1677,1677,2
1678,1678,5
1679,1679,4
1680,1680,7
1681,1681,2
1682,1682,3
1683,1683,6
1684,1684,1
1685,1685,8
1686,1686,8
1687,1687,0
1688,1688,7
1689,1689,8
1690,1690,2
1691,1691,0
1692,1692,6
1693,1693,3
1694,1694,6
1695,1695,3
1696,1696,5
1697,1697,3
1698,1698,1
1699,1699,7
1700,1700,7
1701,1701,2
1702,1702,1
1703,1703,3
1704,1704,7
1705,1705,5
1706,1706,7
1707,1707,1
1708,1708,3
1709,1709,0
1710,1710,2
1711,1711,2
1712,1712,8
1713,1713,7
1714,1714,5
1715,1715,3
1716,1716,9
1717,1717,0
1718,1718,3
1719,1719,3
1720,1720,7
1721,1721,7
1722,1722,7
1723,1723,1
1724,1724,8
1725,1725,2
1726,1726,5
1727,1727,9
1728,1728,3
1729,1729,3
1730,1730,9
1731,1731,4
1732,1732,9
1733,1733,4
1734,1734,8
1735,1735,5
1736,1736,0
1737,1737,7
1738,1738,9
1739,1739,8
1740,1740,8
1741,1741,0
1742,1742,0
1743,1743,3
1744,1744,9
1745,1745,1
1746,1746,3
1747,1747,2
1748,1748,9
1749,1749,4
1750,1750,7
1751,1751,0
1752,1752,5
1753,1753,1
1754,1754,8
1755,1755,0
1756,1756,6
1757,1757,3
1758,1758,1
1759,1759,4
1760,1760,2
1761,1761,1
1762,1762,5
1763,1763,7
1764,1764,2
1765,1765,1
1766,1766,8
1767,1767,2
1768,1768,5
1769,1769,6
1770,1770,7
1771,1771,7
1772,1772,9
1773,1773,6
1774,1774,4
1775,1775,8
1776,1776,8
1777,1777,2
1778,1778,4
1779,1779,9
1780,1780,6
1781,1781,5
1782,1782,4
1783,1783,7
1784,1784,9
1785,1785,4
1786,1786,7
1787,1787,1
1788,1788,4
1789,1789,3
1790,1790,1
1791,1791,1
1792,1792,0
1793,1793,3
1794,1794,0
1795,1795,4
1796,1796,5
1797,1797,4
1798,1798,2
1799,1799,6
1800,1800,3
1801,1801,4
1802,1802,9
1803,1803,3
1804,1804,1
1805,1805,1
1806,1806,3
1807,1807,0
1808,1808,2
1809,1809,4
1810,1810,9
1811,1811,0
1812,1812,6
1813,1813,6
1814,1814,4
1815,1815,4
1816,1816,3
1817,1817,6
1818,1818,0
1819,1819,3
1820,1820,9
1821,1821,5
1822,1822,8
1823,1823,7
1824,1824,9
1825,1825,8
1826,1826,7
1827,1827,1
1828,1828,9
1829,1829,3
1830,1830,2
1831,1831,3
1832,1832,3
1833,1833,6
1834,1834,8
1835,1835,1
1836,1836,0
1837,1837,4
1838,1838,5
1839,1839,1
1840,1840,3
1841,1841,9
1842,1842,6
1843,1843,8
1844,1844,3
1845,1845,3
1846,1846,5
1847,1847,4
1848,1848,4
1849,1849,7
1850,1850,0
1851,1851,4
1852,1852,2
1853,1853,1
1854,1854,1
1855,1855,9
1856,1856,0
1857,1857,9
1858,1858,8
1859,1859,8
1860,1860,5
1861,1861,4
1862,1862,8
1863,1863,5
1864,1864,1
1865,1865,0
1866,1866,2
1867,1867,3
1868,1868,2
1869,1869,7
1870,1870,0
1871,1871,4
1872,1872,1
1873,1873,9
1874,1874,8
1875,1875,9
1876,1876,7
1877,1877,8
1878,1878,1
1879,1879,3
1880,1880,9
1881,1881,6
1882,1882,6
1883,1883,5
1884,1884,7
1885,1885,5
1886,1886,4
1887,1887,2
1888,1888,0
1889,1889,4
1890,1890,2
1891,1891,1
1892,1892,2
1893,1893,2
1894,1894,0
1895,1895,0
1896,1896,7
1897,1897,7
1898,1898,0
1899,1899,8
1900,1900,2
1901,1901,1
1902,1902,0
1903,1903,4
1904,1904,2
1905,1905,4
1906,1906,4
1907,1907,4
1908,1908,5
1909,1909,4
1910,1910,8
1911,1911,8
1912,1912,8
1913,1913,4
1914,1914,0
1915,1915,4
1916,1916,5
1917,1917,2
1918,1918,4
1919,1919,3
1920,1920,5
1921,1921,7
1922,1922,2
1923,1923,1
1924,1924,2
1925,1925,5
1926,1926,1
1927,1927,1
1928,1928,2
1929,1929,1
1930,1930,2
1931,1931,7
1932,1932,1
1933,1933,2
1934,1934,9
1935,1935,9
1936,1936,2
1937,1937,7
1938,1938,9
1939,1939,0
1940,1940,2
1941,1941,2
1942,1942,6
1943,1943,0
1944,1944,0
1945,1945,7
1946,1946,5
1947,1947,4
1948,1948,5
1949,1949,3
1950,1950,0
1951,1951,9
1952,1952,2
1953,1953,8
1954,1954,9
1955,1955,9
1956,1956,4
1957,1957,9
1958,1958,8
1959,1959,3
1960,1960,5
1961,1961,1
1962,1962,8
1963,1963,3
1964,1964,5
1965,1965,0
1966,1966,0
1967,1967,3
1968,1968,8
1969,1969,7
1970,1970,5
1971,1971,4
1972,1972,4
1973,1973,1
1974,1974,3
1975,1975,6
1976,1976,1
1977,1977,8
1978,1978,5
1979,1979,4
1980,1980,5
1981,1981,3
1982,1982,7
1983,1983,4
1984,1984,2
1985,1985,7
1986,1986,4
1987,1987,9
1988,1988,3
1989,1989,0
1990,1990,6
1991,1991,3
1992,1992,8
1993,1993,8
1994,1994,7
1995,1995,0
1996,1996,8
1997,1997,7
